Filename,,,,,,,Peak rating value position,,,,,,Mu,Sigma,FminsearchFVAL,ExitFlag,Iterations,,uglified,uglified_orig,auto-uglified,auto-uglified_orig,beautified,beautified_orig,unmodified
1677.jpg,27,25,23,9,16,,1,0,0,0,0,,"2,027067","1,54415","0,297263",1,29,,0,0,0,0,0,1,1
1677_uglifier.jpg,21,22,25,9,23,,0,0,1,0,0,,"2,595375","1,582013","0,34774",1,27,,0,0,0,0,1,0,0
1678.jpg,15,31,26,12,16,,0,1,0,0,0,,"2,513754","1,282576","0,263166",1,31,,0,0,0,0,0,1,1
1678_uglifier.jpg,7,14,34,16,29,,0,0,1,0,0,,"3,624619","1,367305","0,327411",1,31,,0,0,0,0,1,0,0
1679.jpg,18,23,25,20,14,,0,0,1,0,0,,"2,751041","1,830894","0,213908",1,36,,0,0,0,0,0,1,1
1679_uglifier.jpg,16,19,23,21,21,,0,0,1,0,0,,"3,294879","1,845134","0,260038",1,32,,0,0,0,0,1,0,0
168.jpg,7,7,14,25,47,,0,0,0,0,1,,"5,177789","1,355257","0,258182",1,39,,0,1,0,0,0,0,1
168_uglifier.jpg,37,13,15,11,24,,1,0,0,0,0,,"1,552155","1,675034","0,460444",1,37,,1,0,0,0,0,0,0
1680.jpg,26,26,24,9,15,,-1,,,,,,"2,072957","1,497974","0,282084",1,28,,0,0,0,0,0,1,1
1680_uglifier.jpg,26,28,26,9,11,,0,1,0,0,0,,"2,057386","1,401134","0,240305",1,29,,0,0,0,0,1,0,0
1681.jpg,4,4,12,24,56,,0,0,0,0,1,,"5,388859","1,178915","0,22536",1,39,,0,0,0,0,0,1,1
1681_uglifier.jpg,4,8,10,26,52,,0,0,0,0,1,,"5,203902","1,166954","0,234256",1,40,,0,0,0,0,1,0,0
1682.jpg,4,6,18,25,47,,0,0,0,0,1,,"5,205625","1,434404","0,247119",1,44,,0,0,0,0,0,1,1
1682_uglifier.jpg,21,15,26,14,24,,0,0,1,0,0,,"3,102519","1,685594","0,347248",1,30,,0,0,0,0,1,0,0
1683.jpg,5,11,15,24,45,,0,0,0,0,1,,"5,185938","1,492245","0,27348",1,40,,0,0,0,0,0,1,1
1683_uglifier.jpg,10,15,11,23,41,,0,0,0,0,1,,"4,957979","1,479838","0,332553",1,38,,0,0,0,0,1,0,0
1684_uglifier.jpg,6,19,26,9,40,,0,0,0,0,1,,"4,271751","1,602493","0,42825",1,31,,0,0,0,0,1,0,0
1685.jpg,7,8,26,20,39,,0,0,0,0,1,,"4,586504","1,496367","0,31371",1,36,,0,0,0,0,0,1,1
1685_uglifier.jpg,17,13,26,16,28,,0,0,0,0,1,,"3,622315","1,664801","0,342065",1,29,,0,0,0,0,1,0,0
1686.jpg,13,8,17,22,40,,0,0,0,0,1,,"4,849901","1,48851","0,320742",1,38,,0,0,0,0,0,1,1
1686_uglifier.jpg,23,17,27,12,21,,0,0,1,0,0,,"2,726383","1,633326","0,34029",1,29,,0,0,0,0,1,0,0
1687.jpg,7,14,20,20,39,,0,0,0,0,1,,"4,748155","1,652481","0,313256",1,35,,0,0,0,0,0,0,1
1688.jpg,8,15,28,11,38,,0,0,0,0,1,,"4,197134","1,578663","0,399596",1,29,,0,0,0,0,0,1,1
1688_uglifier.jpg,12,19,22,13,34,,0,0,0,0,1,,"3,932659","1,719854","0,376754",1,31,,0,0,0,0,1,0,0
1689.jpg,19,26,19,16,20,,0,1,0,0,0,,"2,674318","1,734252","0,303774",1,31,,0,0,0,0,0,1,1
1689_uglifier.jpg,38,28,16,8,10,,1,0,0,0,0,,"1,267053","1,429993","0,261574",1,28,,0,0,0,0,1,0,0
169.jpg,6,4,25,20,45,,0,0,0,0,1,,"4,926308","1,393512","0,321082",1,34,,0,1,0,0,0,0,1
169_uglifier.jpg,42,18,16,16,8,,1,0,0,0,0,,"1,021099","1,608114","0,351715",1,37,,1,0,0,0,0,0,0
1690.jpg,4,3,8,27,58,,0,0,0,0,1,,"5,182856","0,998045","0,18487",1,42,,0,0,0,0,0,1,1
1690_uglifier.jpg,7,6,22,19,46,,0,0,0,0,1,,"5,084561","1,434138","0,321949",1,34,,0,0,0,0,1,0,0
1691.jpg,3,9,13,27,48,,0,0,0,0,1,,"5,235869","1,3719","0,234199",1,42,,0,0,0,0,0,1,1
1691_uglifier.jpg,10,6,17,23,44,,0,0,0,0,1,,"5,029908","1,400265","0,292181",1,40,,0,0,0,0,1,0,0
1692.jpg,5,6,17,27,45,,0,0,0,0,1,,"5,122317","1,443968","0,23109",1,40,,0,0,0,0,0,1,1
1692_uglifier.jpg,14,10,23,28,25,,0,0,0,1,0,,"3,92094","1,487438","0,264046",1,33,,0,0,0,0,1,0,0
1693.jpg,23,15,17,18,27,,0,0,0,0,1,,"3,436871","1,848392","0,378505",1,32,,0,0,0,0,0,0,1
1694.jpg,5,9,26,24,36,,0,0,0,0,1,,"4,437083","1,480047","0,26502",1,35,,0,0,0,0,0,1,1
1694_uglifier.jpg,15,19,16,20,30,,0,0,0,0,1,,"3,93511","1,828058","0,340974",1,32,,0,0,0,0,1,0,0
1695.jpg,8,11,21,23,37,,0,0,0,0,1,,"4,671982","1,639899","0,278412",1,35,,0,0,0,0,0,1,1
1695_uglifier.jpg,10,19,21,19,31,,0,0,0,0,1,,"3,997596","1,747878","0,312475",1,32,,0,0,0,0,1,0,0
1696.jpg,9,11,23,23,34,,0,0,0,0,1,,"4,422429","1,633159","0,274786",1,33,,0,0,0,0,0,1,1
1696_uglifier.jpg,47,23,15,5,10,,1,0,0,0,0,,"0,883885","1,29364","0,287773",1,38,,0,0,0,0,1,0,0
1697.jpg,7,15,28,22,28,,-1,,,,,,"3,851811","1,526075","0,257635",1,32,,0,0,0,0,0,1,1
1697_uglifier.jpg,12,21,21,24,22,,0,0,0,1,0,,"3,513513","1,78901","0,249038",1,30,,0,0,0,0,1,0,0
1698.jpg,4,11,15,25,45,,0,0,0,0,1,,"5,182554","1,49192","0,262578",1,39,,0,0,0,0,0,1,1
1698_uglifier.jpg,11,7,19,24,39,,0,0,0,0,1,,"4,771037","1,488454","0,290252",1,38,,0,0,0,0,1,0,0
1699.jpg,1,6,15,25,53,,0,0,0,0,1,,"5,426411","1,333545","0,230914",1,38,,0,0,0,0,0,1,1
1699_uglifier.jpg,20,19,21,12,28,,0,0,0,0,1,,"3,145048","1,774488","0,376685",1,32,,0,0,0,0,1,0,0
17.jpg,5,11,25,21,38,,0,0,0,0,1,,"4,556818","1,546537","0,295448",1,32,,0,1,0,0,0,0,1
17_uglifier.jpg,36,15,15,13,21,,1,0,0,0,0,,"1,611689","1,722279","0,425169",1,37,,1,0,0,0,0,0,0
170.jpg,8,15,31,18,28,,0,0,1,0,0,,"3,669995","1,453008","0,298351",1,29,,0,1,0,0,0,0,1
170_uglifier.jpg,38,16,22,9,15,,1,0,0,0,0,,"1,433115","1,596488","0,374167",1,34,,1,0,0,0,0,0,0
1700.jpg,5,8,24,26,37,,0,0,0,0,1,,"4,569233","1,485005","0,244571",1,33,,0,0,0,0,0,1,1
1700_uglifier.jpg,10,6,19,28,37,,0,0,0,0,1,,"4,623431","1,400966","0,255671",1,35,,0,0,0,0,1,0,0
1701.jpg,36,25,22,6,11,,1,0,0,0,0,,"1,468065","1,454877","0,281522",1,30,,0,0,0,0,0,1,1
1701_uglifier.jpg,40,26,21,6,7,,1,0,0,0,0,,"1,211648","1,460064","0,252824",1,32,,0,0,0,0,1,0,0
1702.jpg,16,15,31,15,23,,0,0,1,0,0,,"3,227666","1,492622","0,316372",1,25,,0,0,0,0,0,1,1
1702_uglifier.jpg,17,23,18,20,22,,0,1,0,0,0,,"3,134798","1,832737","0,302248",1,33,,0,0,0,0,1,0,0
1703.jpg,10,6,22,25,37,,0,0,0,0,1,,"4,591502","1,45783","0,276126",1,33,,0,0,0,0,0,1,1
1703_uglifier.jpg,12,12,19,31,26,,0,0,0,1,0,,"4,05707","1,47616","0,254785",1,28,,0,0,0,0,1,0,0
1704.jpg,18,19,25,17,21,,0,0,1,0,0,,"3,05889","1,73531","0,285858",1,30,,0,0,0,0,0,1,1
1704_uglifier.jpg,22,20,19,16,23,,0,0,0,0,1,,"2,879741","1,84883","0,337705",1,33,,0,0,0,0,1,0,0
1705.jpg,22,26,16,17,19,,0,1,0,0,0,,"2,48161","1,770614","0,320013",1,31,,0,0,0,0,0,1,1
1705_uglifier.jpg,28,30,22,9,11,,0,1,0,0,0,,"1,870914","1,422098","0,239627",1,30,,0,0,0,0,1,0,0
1706.jpg,25,24,24,10,17,,1,0,0,0,0,,"2,205901","1,57763","0,299933",1,30,,0,0,0,0,0,1,1
1706_uglifier.jpg,18,28,21,17,16,,0,1,0,0,0,,"2,579529","1,634462","0,261952",1,30,,0,0,0,0,1,0,0
1707.jpg,8,10,16,27,39,,0,0,0,0,1,,"4,869395","1,544118","0,257357",1,39,,0,0,0,0,0,1,1
1707_uglifier.jpg,10,14,25,19,32,,0,0,0,0,1,,"4,096509","1,65241","0,305275",1,34,,0,0,0,0,1,0,0
1708.jpg,6,9,23,26,36,,0,0,0,0,1,,"4,57104","1,547073","0,242354",1,36,,0,0,0,0,0,1,1
1708_uglifier.jpg,4,13,28,22,33,,0,0,0,0,1,,"4,148752","1,484349","0,277352",1,29,,0,0,0,0,1,0,0
1709.jpg,5,16,19,27,33,,0,0,0,0,1,,"4,455817","1,66335","0,248814",1,36,,0,0,0,0,0,1,1
1709_uglifier.jpg,16,22,22,20,20,,-1,,,,,,"3,109123","1,83218","0,260801",1,33,,0,0,0,0,1,0,0
171.jpg,35,16,26,13,10,,1,0,0,0,0,,"1,794444","1,613997","0,343967",1,32,,0,1,0,0,0,0,1
171_uglifier.jpg,17,10,26,17,30,,0,0,0,0,1,,"3,868673","1,61653","0,352272",1,30,,1,0,0,0,0,0,0
1710.jpg,10,6,17,26,41,,0,0,0,0,1,,"4,860943","1,399441","0,270556",1,37,,0,0,0,0,0,1,1
1710_uglifier.jpg,13,7,17,25,38,,0,0,0,0,1,,"4,714609","1,437861","0,299749",1,34,,0,0,0,0,1,0,0
1711.jpg,3,3,11,29,54,,0,0,0,0,1,,"5,264881","1,187015","0,180604",1,42,,0,0,0,0,0,1,1
1711_uglifier.jpg,7,9,22,22,40,,0,0,0,0,1,,"4,796922","1,555905","0,288771",1,36,,0,0,0,0,1,0,0
1712.jpg,5,12,31,17,35,,0,0,0,0,1,,"4,101685","1,454555","0,337713",1,29,,0,0,0,0,0,1,1
1712_uglifier.jpg,13,16,25,24,22,,0,0,1,0,0,,"3,587453","1,720426","0,235236",1,32,,0,0,0,0,1,0,0
1713.jpg,2,6,15,24,53,,0,0,0,0,1,,"5,429563","1,326164","0,240517",1,40,,0,0,0,0,0,1,1
1713_uglifier.jpg,11,5,19,25,40,,0,0,0,0,1,,"4,774731","1,39763","0,284627",1,38,,0,0,0,0,1,0,0
1714.jpg,5,6,16,22,51,,0,0,0,0,1,,"5,35743","1,3388","0,27031",1,40,,0,0,0,0,0,1,1
1714_uglifier.jpg,10,5,20,17,48,,0,0,0,0,1,,"5,197582","1,359942","0,345127",1,36,,0,0,0,0,1,0,0
1715.jpg,5,5,18,23,49,,0,0,0,0,1,,"5,257336","1,375798","0,266924",1,42,,0,0,0,0,0,1,1
1715_uglifier.jpg,10,13,22,20,35,,0,0,0,0,1,,"4,430064","1,684288","0,308278",1,33,,0,0,0,0,1,0,0
1716.jpg,8,9,16,22,45,,0,0,0,0,1,,"5,158529","1,465099","0,294089",1,40,,0,0,0,0,0,1,1
1716_uglifier.jpg,11,15,20,22,32,,0,0,0,0,1,,"4,290617","1,768978","0,292264",1,33,,0,0,0,0,1,0,0
1717.jpg,6,2,20,29,43,,0,0,0,0,1,,"4,801583","1,276785","0,230575",1,37,,0,0,0,0,0,1,1
1717_uglifier.jpg,10,13,24,22,31,,0,0,0,0,1,,"4,163358","1,671385","0,276425",1,33,,0,0,0,0,1,0,0
1718.jpg,6,6,12,28,48,,0,0,0,0,1,,"5,093143","1,240371","0,226986",1,37,,0,0,0,0,0,1,1
1718_uglifier.jpg,11,5,19,28,37,,0,0,0,0,1,,"4,593088","1,348743","0,264704",1,37,,0,0,0,0,1,0,0
1719.jpg,5,6,22,23,44,,0,0,0,0,1,,"4,972696","1,448025","0,27834",1,38,,0,0,0,0,0,1,1
1719_uglifier.jpg,12,18,23,16,31,,0,0,0,0,1,,"3,840859","1,723839","0,334701",1,32,,0,0,0,0,1,0,0
172.jpg,15,25,24,17,19,,0,1,0,0,0,,"2,89662","1,640054","0,261266",1,30,,0,1,0,0,0,0,1
172_uglifier.jpg,48,16,17,9,10,,1,0,0,0,0,,"0,727632","1,381088","0,35357",1,40,,1,0,0,0,0,0,0
1720_uglifier.jpg,5,6,11,28,50,,0,0,0,0,1,,"5,13578","1,198982","0,218261",1,38,,0,0,0,0,1,0,0
1721.jpg,12,16,16,24,32,,0,0,0,0,1,,"4,356469","1,751771","0,305265",1,34,,0,0,0,0,0,1,1
1721_uglifier.jpg,19,13,28,13,27,,0,0,1,0,0,,"3,359706","1,617523","0,366897",1,28,,0,0,0,0,1,0,0
1722.jpg,4,12,24,30,30,,-1,,,,,,"4,263877","1,553962","0,184285",1,35,,0,0,0,0,0,1,1
1722_uglifier.jpg,4,10,23,24,39,,0,0,0,0,1,,"4,712803","1,544825","0,263417",1,34,,0,0,0,0,1,0,0
1723.jpg,0,6,13,31,50,,0,0,0,0,1,,"5,215642","1,307547","0,180003",1,40,,0,0,0,0,0,1,1
1723_uglifier.jpg,9,9,20,18,44,,0,0,0,0,1,,"5,049648","1,51165","0,335322",1,39,,0,0,0,0,1,0,0
1724.jpg,2,6,14,24,54,,0,0,0,0,1,,"5,444621","1,293722","0,236181",1,49,,0,0,0,0,0,1,1
1724_uglifier.jpg,11,7,23,19,40,,0,0,0,0,1,,"4,728237","1,512361","0,333939",1,34,,0,0,0,0,1,0,0
1725.jpg,2,23,23,19,33,,0,0,0,0,1,,"3,999842","1,556919","0,334424",1,33,,0,0,0,0,0,1,1
1725_uglifier.jpg,20,25,21,17,17,,0,1,0,0,0,,"2,592324","1,776461","0,268911",1,34,,0,0,0,0,1,0,0
1726.jpg,31,22,16,18,13,,1,0,0,0,0,,"1,836102","1,796084","0,322801",1,29,,0,0,0,0,0,1,1
1726_uglifier.jpg,35,18,22,12,13,,1,0,0,0,0,,"1,632672","1,678881","0,338276",1,37,,0,0,0,0,1,0,0
1727.jpg,36,24,18,11,11,,1,0,0,0,0,,"1,338177","1,641361","0,289802",1,33,,0,0,0,0,0,1,1
1727_uglifier.jpg,39,23,16,13,9,,1,0,0,0,0,,"1,130814","1,630514","0,300223",1,33,,0,0,0,0,1,0,0
1728.jpg,6,7,16,25,46,,0,0,0,0,1,,"5,184451","1,434067","0,253906",1,39,,0,0,0,0,0,1,1
1728_uglifier.jpg,15,10,24,18,33,,0,0,0,0,1,,"4,179104","1,631624","0,343944",1,30,,0,0,0,0,1,0,0
1729.jpg,12,17,23,13,35,,0,0,0,0,1,,"4,063456","1,701545","0,37759",1,33,,0,0,0,0,0,1,1
1729_uglifier.jpg,25,19,22,14,20,,1,0,0,0,0,,"2,528395","1,780575","0,330972",1,32,,0,0,0,0,1,0,0
173.jpg,12,23,24,18,23,,0,0,1,0,0,,"3,256122","1,660968","0,277288",1,31,,0,1,0,0,0,0,1
173_uglifier.jpg,57,11,16,9,7,,1,0,0,0,0,,"0,654501","0,981599","0,363003",1,44,,1,0,0,0,0,0,0
1730.jpg,4,4,21,28,43,,0,0,0,0,1,,"4,866933","1,36884","0,2286",1,38,,0,0,0,0,0,1,1
1730_uglifier.jpg,14,12,21,19,34,,0,0,0,0,1,,"4,334005","1,69834","0,333858",1,35,,0,0,0,0,1,0,0
1731.jpg,7,4,23,17,49,,0,0,0,0,1,,"5,189975","1,359226","0,343959",1,37,,0,0,0,0,0,1,1
1731_uglifier.jpg,14,12,12,21,41,,0,0,0,0,1,,"4,947994","1,452943","0,352452",1,38,,0,0,0,0,1,0,0
1732.jpg,6,7,17,22,48,,0,0,0,0,1,,"5,264515","1,410305","0,280437",1,39,,0,0,0,0,0,1,1
1732_uglifier.jpg,13,10,22,17,38,,0,0,0,0,1,,"4,588264","1,612875","0,354991",1,30,,0,0,0,0,1,0,0
1733.jpg,3,12,20,27,38,,0,0,0,0,1,,"4,780805","1,60934","0,235064",1,36,,0,0,0,0,0,1,1
1733_uglifier.jpg,9,11,19,28,33,,0,0,0,0,1,,"4,515085","1,629776","0,243504",1,33,,0,0,0,0,1,0,0
1734.jpg,10,19,28,17,26,,0,0,1,0,0,,"3,480263","1,558108","0,292443",1,31,,0,0,0,0,0,0,1
1735.jpg,3,5,18,20,54,,0,0,0,0,1,,"5,426499","1,286123","0,285376",1,41,,0,0,0,0,0,1,1
1735_uglifier.jpg,9,6,17,25,43,,0,0,0,0,1,,"4,980003","1,410301","0,270659",1,39,,0,0,0,0,1,0,0
1736.jpg,6,5,21,23,45,,0,0,0,0,1,,"5,028923","1,41956","0,279222",1,39,,0,0,0,0,0,1,1
1736_uglifier.jpg,9,11,18,25,37,,0,0,0,0,1,,"4,754381","1,638744","0,271775",1,35,,0,0,0,0,1,0,0
1737.jpg,8,10,23,19,40,,0,0,0,0,1,,"4,737931","1,571438","0,321489",1,34,,0,0,0,0,0,1,1
1737_uglifier.jpg,13,11,18,24,34,,0,0,0,0,1,,"4,511422","1,648039","0,30029",1,34,,0,0,0,0,1,0,0
1738.jpg,6,11,22,22,39,,0,0,0,0,1,,"4,741682","1,597418","0,285715",1,34,,0,0,0,0,0,1,1
1738_uglifier.jpg,12,8,17,23,40,,0,0,0,0,1,,"4,856356","1,489046","0,306745",1,42,,0,0,0,0,1,0,0
1739.jpg,6,5,16,25,48,,0,0,0,0,1,,"5,208637","1,360571","0,249236",1,40,,0,0,0,0,0,1,1
1739_uglifier.jpg,13,19,15,17,36,,0,0,0,0,1,,"4,405359","1,758495","0,378222",1,33,,0,0,0,0,1,0,0
174.jpg,52,25,9,7,7,,1,0,0,0,0,,"0,886691","1,070125","0,249535",1,41,,0,1,0,0,0,0,1
174_uglifier.jpg,40,21,20,11,8,,1,0,0,0,0,,"1,150661","1,610044","0,302475",1,34,,1,0,0,0,0,0,0
1740.jpg,4,6,8,25,57,,0,0,0,0,1,,"5,182864","0,997536","0,215016",1,37,,0,0,0,0,0,1,1
1740_uglifier.jpg,6,4,10,30,50,,0,0,0,0,1,,"4,974227","1,06705","0,204595",1,36,,0,0,0,0,1,0,0
1741.jpg,4,5,16,16,59,,0,0,0,0,1,,"5,446076","1,076477","0,301196",1,38,,0,0,0,0,0,1,1
1741_uglifier.jpg,10,7,15,22,46,,0,0,0,0,1,,"5,135328","1,359085","0,299658",1,36,,0,0,0,0,1,0,0
1742.jpg,10,15,26,21,28,,0,0,0,0,1,,"3,864222","1,640428","0,270586",1,31,,0,0,0,0,0,1,1
1742_uglifier.jpg,12,25,20,17,26,,0,0,0,0,1,,"3,329684","1,701676","0,323263",1,31,,0,0,0,0,1,0,0
1743.jpg,4,13,22,26,35,,0,0,0,0,1,,"4,54492","1,627102","0,239246",1,32,,0,0,0,0,0,1,1
1743_uglifier.jpg,6,8,25,20,41,,0,0,0,0,1,,"4,735813","1,495471","0,312731",1,33,,0,0,0,0,1,0,0
1744.jpg,10,11,32,20,27,,0,0,1,0,0,,"3,707921","1,392749","0,293051",1,27,,0,0,0,0,0,1,1
1744_uglifier.jpg,12,13,29,20,26,,0,0,1,0,0,,"3,670889","1,52541","0,283687",1,28,,0,0,0,0,1,0,0
1745.jpg,4,6,27,25,38,,0,0,0,0,1,,"4,49214","1,38017","0,267597",1,33,,0,0,0,0,0,1,1
1745_uglifier.jpg,10,13,24,18,35,,0,0,0,0,1,,"4,31907","1,650342","0,325185",1,36,,0,0,0,0,1,0,0
1746.jpg,12,10,23,21,34,,0,0,0,0,1,,"4,367738","1,620072","0,307275",1,32,,0,0,0,0,0,1,1
1746_uglifier.jpg,12,10,23,26,29,,0,0,0,0,1,,"4,139238","1,572173","0,261441",1,32,,0,0,0,0,1,0,0
1747.jpg,6,8,27,27,32,,0,0,0,0,1,,"4,211882","1,394967","0,235985",1,32,,0,0,0,0,0,1,1
1747_uglifier.jpg,14,9,26,22,29,,0,0,0,0,1,,"3,990419","1,538097","0,301326",1,29,,0,0,0,0,1,0,0
1748.jpg,3,5,24,26,42,,0,0,0,0,1,,"4,76592","1,383304","0,253769",1,35,,0,0,0,0,0,1,1
1748_uglifier.jpg,10,4,21,32,33,,0,0,0,0,1,,"4,330487","1,20825","0,236228",1,31,,0,0,0,0,1,0,0
1749.jpg,6,6,24,29,35,,0,0,0,0,1,,"4,431218","1,376112","0,223744",1,34,,0,0,0,0,0,1,1
1749_uglifier.jpg,16,15,28,16,25,,0,0,1,0,0,,"3,386407","1,609736","0,317118",1,28,,0,0,0,0,1,0,0
175.jpg,14,16,26,18,26,,-1,,,,,,"3,561993","1,676414","0,297299",1,29,,0,1,0,0,0,0,1
175_uglifier.jpg,44,20,18,8,10,,1,0,0,0,0,,"0,928332","1,472876","0,319303",1,34,,1,0,0,0,0,0,0
1750.jpg,17,16,26,21,20,,0,0,1,0,0,,"3,276497","1,684312","0,265899",1,30,,0,0,0,0,0,1,1
1750_uglifier.jpg,16,17,25,21,21,,0,0,1,0,0,,"3,336271","1,746878","0,26083",1,31,,0,0,0,0,1,0,0
1751.jpg,22,8,34,19,17,,0,0,1,0,0,,"3,193334","1,309314","0,34925",1,24,,0,0,0,0,0,1,1
1751_uglifier.jpg,24,19,30,16,11,,0,0,1,0,0,,"2,524048","1,49444","0,272028",1,29,,0,0,0,0,1,0,0
1752.jpg,18,15,29,23,15,,0,0,1,0,0,,"3,136854","1,472849","0,258065",1,27,,0,0,0,0,0,0,1
1753.jpg,15,11,29,19,26,,0,0,1,0,0,,"3,643631","1,523894","0,311742",1,29,,0,0,0,0,0,1,1
1753_uglifier.jpg,19,17,20,19,25,,0,0,0,0,1,,"3,418099","1,848978","0,323155",1,32,,0,0,0,0,1,0,0
1754.jpg,8,6,24,19,43,,0,0,0,0,1,,"4,872923","1,460074","0,328442",1,34,,0,0,0,0,0,1,1
1754_uglifier.jpg,11,10,19,21,39,,0,0,0,0,1,,"4,794493","1,597544","0,314373",1,31,,0,0,0,0,1,0,0
1755.jpg,8,5,13,30,44,,0,0,0,0,1,,"4,856862","1,192413","0,230733",1,35,,0,0,0,0,0,1,1
1755_uglifier.jpg,9,4,16,24,47,,0,0,0,0,1,,"5,101362","1,30109","0,274169",1,39,,0,0,0,0,1,0,0
1756.jpg,6,2,21,27,44,,0,0,0,0,1,,"4,863527","1,305872","0,249471",1,38,,0,0,0,0,0,1,1
1756_uglifier.jpg,10,8,22,20,40,,0,0,0,0,1,,"4,769807","1,538187","0,318842",1,41,,0,0,0,0,1,0,0
1757.jpg,3,5,27,27,38,,0,0,0,0,1,,"4,47208","1,325602","0,252043",1,33,,0,0,0,0,0,1,1
1757_uglifier.jpg,9,10,20,24,37,,0,0,0,0,1,,"4,70184","1,620518","0,274828",1,35,,0,0,0,0,1,0,0
1758.jpg,7,10,16,26,41,,0,0,0,0,1,,"4,992939","1,547421","0,259341",1,43,,0,0,0,0,0,1,1
1758_uglifier.jpg,11,6,24,22,37,,0,0,0,0,1,,"4,532782","1,474763","0,307396",1,34,,0,0,0,0,1,0,0
1759_uglifier.jpg,7,5,18,24,46,,0,0,0,0,1,,"5,114173","1,39409","0,267252",1,39,,0,0,0,0,1,0,0
176.jpg,7,7,29,23,34,,0,0,0,0,1,,"4,229945","1,395119","0,2862",1,32,,0,1,0,0,0,0,1
176_uglifier.jpg,27,24,23,12,14,,1,0,0,0,0,,"2,051063","1,670683","0,276268",1,28,,1,0,0,0,0,0,0
1760.jpg,8,11,25,24,32,,0,0,0,0,1,,"4,255765","1,578907","0,257331",1,34,,0,0,0,0,0,1,1
1760_uglifier.jpg,5,12,26,23,34,,0,0,0,0,1,,"4,305031","1,537212","0,267165",1,37,,0,0,0,0,1,0,0
1761.jpg,14,15,32,18,21,,0,0,1,0,0,,"3,274187","1,421311","0,280858",1,29,,0,0,0,0,0,1,1
1761_uglifier.jpg,19,9,28,17,27,,0,0,1,0,0,,"3,632701","1,560376","0,357497",1,29,,0,0,0,0,1,0,0
1762.jpg,3,4,13,24,56,,0,0,0,0,1,,"5,437508","1,21892","0,225437",1,41,,0,0,0,0,0,1,1
1762_uglifier.jpg,10,2,13,24,51,,0,0,0,0,1,,"5,116823","1,123752","0,268901",1,39,,0,0,0,0,1,0,0
1763.jpg,8,6,24,33,29,,0,0,0,1,0,,"4,133844","1,218173","0,207605",1,32,,0,0,0,0,0,1,1
1763_uglifier.jpg,13,10,21,26,30,,0,0,0,0,1,,"4,229127","1,594947","0,274888",1,32,,0,0,0,0,1,0,0
1764.jpg,9,9,31,24,27,,0,0,1,0,0,,"3,833939","1,341288","0,264061",1,26,,0,0,0,0,0,1,1
1764_uglifier.jpg,15,2,27,28,28,,-1,,,,,,"4,030671","1,190377","0,30238",1,32,,0,0,0,0,1,0,0
1765.jpg,10,13,23,19,35,,0,0,0,0,1,,"4,375141","1,667894","0,31644",1,36,,0,0,0,0,0,1,1
1765_uglifier.jpg,11,10,25,17,37,,0,0,0,0,1,,"4,439525","1,586092","0,345239",1,32,,0,0,0,0,1,0,0
1766.jpg,6,1,9,24,60,,0,0,0,0,1,,"5,210012","0,949973","0,209172",1,49,,0,0,0,0,0,1,1
1766_uglifier.jpg,5,5,3,22,65,,0,0,0,0,1,,"4,814643","0,5","0,186195",1,65,,0,0,0,0,1,0,0
1767.jpg,16,12,22,21,29,,0,0,0,0,1,,"3,981177","1,713644","0,314912",1,31,,0,0,0,0,0,1,1
1767_uglifier.jpg,37,28,19,7,9,,1,0,0,0,0,,"1,340224","1,457138","0,247152",1,31,,0,0,0,0,1,0,0
1768.jpg,4,4,11,28,53,,0,0,0,0,1,,"5,232407","1,182325","0,198609",1,42,,0,0,0,0,0,1,1
1768_uglifier.jpg,8,4,6,30,52,,0,0,0,0,1,,"4,838566","0,838327","0,214486",1,40,,0,0,0,0,1,0,0
1769.jpg,5,10,21,22,42,,0,0,0,0,1,,"4,939668","1,55568","0,286321",1,36,,0,0,0,0,0,1,1
1769_uglifier.jpg,12,5,22,26,35,,0,0,0,0,1,,"4,458352","1,395425","0,283184",1,33,,0,0,0,0,1,0,0
177.jpg,3,6,14,21,56,,0,0,0,0,1,,"5,457982","1,212425","0,259907",1,51,,0,1,0,0,0,0,1
177_uglifier.jpg,33,18,20,15,14,,1,0,0,0,0,,"1,812948","1,763469","0,339956",1,29,,1,0,0,0,0,0,0
1770.jpg,42,31,16,4,7,,1,0,0,0,0,,"1,21746","1,247562","0,21518",1,31,,0,0,0,0,0,1,1
1770_uglifier.jpg,41,19,23,8,9,,1,0,0,0,0,,"1,202759","1,526002","0,326352",1,36,,0,0,0,0,1,0,0
1771.jpg,15,23,30,16,16,,0,0,1,0,0,,"2,842126","1,433297","0,237618",1,27,,0,0,0,0,0,1,1
1771_uglifier.jpg,13,25,30,13,19,,0,0,1,0,0,,"2,825704","1,354","0,274802",1,25,,0,0,0,0,1,0,0
1772.jpg,5,13,30,22,30,,-1,,,,,,"3,930195","1,429034","0,270593",1,31,,0,0,0,0,0,1,1
1772_uglifier.jpg,8,7,19,32,34,,0,0,0,0,1,,"4,447259","1,33119","0,217393",1,37,,0,0,0,0,1,0,0
1773.jpg,7,15,29,19,30,,0,0,0,0,1,,"3,857902","1,511343","0,29462",1,30,,0,0,0,0,0,1,1
1773_uglifier.jpg,9,10,16,32,33,,0,0,0,0,1,,"4,441103","1,365999","0,242081",1,37,,0,0,0,0,1,0,0
